ID	pRoof4	pRoof3	pRoof2	pRoof1	pRoofA	pRoofS	pTrans3	pTrans2	pTrans1	pTransA	pTransS	aR3	aR2	aR1	aRA	aRS	upIS	upIA	pHeight	pLen	pWid	pWHRat	pWLRat	pHLRat	aRHeight	aRDepth	antPArea	antPAreaR	antPLin	overjet	overbite	pArchCorM24	pArchCorM23	pArchCorM22	pArchCorM21	dArchAxial4	dArchAxial3	dArchAxial2	dArchAxial1	slMHeight	slMDepth	ttTotA	ttAvailA	ttRatioA	lowIS	lowIA	cHeight	pm2Height	m2Height	cLen	pm2Len	m2Len	cWidth	pm2Width	m2Width	cp2R	cm2R
613097	-8.8821250786e-06	-1.9238024006e-05	-0.0097064417742	0.27893680568	18.389116549	0.33244476553	0.0014315280385	-0.14963601197	3.1893748062	45.483550622	-1.017023173	-0.0035044537197	0.36893338862	-13.256370036	29.573207749	-0.56746071106	-0.95992308344	43.828567186	17.629430148	33.750003471	36.167295151	1.0716234498	2.0515294509	0.52235343215	14.052344522	27.288582141	228.51920116	0.56922913717	0.96221073941	2.9826125892	1.7866158485	-2.7911047352e-05	-0.00028924241515	-0.050601986271	-0.2246815199	-0.00020385527646	-0.0019978586245	-0.059233698838	-0.2368320015	29.381667173	29.525227986	137.06154805	86.223178124	0.62908364417	1.1344993093	48.605561119	4.3335574305	16.891876694	15.906801467	16.51079656	34.255945475	46.041555024	21.057103523	29.021687883	36.149088496	0.725564398869254	0.582507177887211
615083	-0.00014430353255	0.0032748055102	-0.020159431966	-0.0035667891355	0.62150142316	0.010847671599	-0.00058208051398	0.0038443550369	0.13350708269	31.427272434	-0.61105614182	0.0067103561766	-0.68436347133	22.722237253	26.175756722	-0.491535538	-1.5040748574	56.381635163	14.577732619	37.736218703	38.505372514	1.0203823763	2.6413828213	0.38630613029	11.473210226	31.655617611	233.00581063	0.61068878358	0.95588825147	4.8488948048	5.5693533957	-6.5762431667e-05	-0.00012310713401	-0.0072798227199	-0.025273686231	-0.00012830107858	0.00036937703495	-0.043881253286	-0.29676919676	22.671584051	31.655617611	80.761261486	38.252958271	0.47365478903	1.3027074784	52.489000657	1.9028921681	9.8847082485	10.143839519	14.540475576	31.135441942	45.922382914	24.888557487	30.81230185	38.040000629	0.807747425303118	0.654273319544219
615084	-4.6985303323e-05	0.0001437995791	0.0064763763214	0.22980502845	12.876742351	0.22860339867	0.00013590966368	-0.068936573595	2.1496982122	43.950945333	-0.9640355546	0.064477367512	-6.4754718236	215.8604256	33.605610341	-0.66453956351	-1.1421458636	48.796396818	15.727688753	36.451009319	37.154244659	1.0192926164	2.3623461299	0.43147471215	13.411726284	31.445879974	187.76196036	0.56988554485	0.96911802954	4.0602488087	3.8054631948	-6.8733599486e-05	0.00024939294006	-0.018818995698	-0.15276278241	-0.00014444210693	0.0014568743291	-0.0651772292	-0.87194006141	27.086782011	30.695110572	110.59638251	51.380235091	0.46457428286	1.0306616591	45.865062952	5.376202948	14.869440439	11.677717788	17.512769415	34.114673025	46.514500579	21.341414897	28.431160632	34.981849436	0.750634670643016	0.61007108660863
615085	-3.5610472899e-05	0.00085205647528	-0.016889849288	0.24508462478	16.782829264	0.30159082639	-2.9258159216e-05	-0.032701006117	0.84008338444	35.104763826	-0.70293599168	0.031610184012	-3.2988353161	114.12303091	24.872419659	-0.46359958922	-0.76173702916	37.297867188	15.354995989	37.919467228	40.270878859	1.0620106716	2.6226564233	0.40493701814	12.847096547	31.950188832	208.25898206	0.55164779868	0.97182520849	3.1107168866	1.5297393226	-3.0794360611e-05	-0.00020476794847	-0.022097235993	-0.16597789973	-9.8444979716e-05	-0.00043627838388	-0.06228713509	-0.36684758843	25.722819886	34.22419965	125.20389773	84.957206108	0.67855080913	0.77667749569	37.835682985	3.7283239959	13.593502471	13.86606855	16.687352459	33.724194519	48.438240395	23.849365346	33.022342159	42.807425016	0.722219073110174	0.557131510178103
615123	-1.3763464945e-05	0.00081923380628	0.0021395032574	-0.085149743306	0.045936131458	-0.00080173691142	0.00058042576531	-0.041131008802	0.34016535477	27.295591278	-0.51604104619	0.011057020642	-1.0439218565	32.219539959	24.947378006	-0.46519000406	-0.80294328253	38.762488567	14.228321223	36.972484925	43.485451934	1.1761571348	3.0562602046	0.38483540537	10.325375466	27.280231922	236.29437726	0.52834338572	0.99022276637	2.8872964913	0.91434148046	2.1369374388e-06	4.3738224933e-06	-0.039094324854	-0.30757659664	-0.00011962515065	-0.0019473184558	-0.040696545357	-0.16985893502	23.895962821	31.556225894	153.72748765	112.38007187	0.73103433603	0.68759123172	34.512072336	2.9029937532	11.369384442	15.116429592	14.325809994	29.981472059	48.173009031	27.820074018	35.576838071	42.430165467	0.781971516481595	0.655667346846362
616087	-0.00015345014563	-0.0036687217089	-0.031520481264	0.062794999938	9.7934223816	0.17261176884	0.00080652028246	-0.059011064222	0.53784190555	34.031693615	-0.67531364095	0.0034550229899	-0.3356178937	10.598227786	10.285657004	-0.18147221182	-0.53519004699	28.155246319	18.749536077	38.765308014	39.261703049	1.0128051358	2.0940093071	0.4836679247	17.378387772	31.20689163	365.19492348	0.52803714973	0.96695074902	2.919781222	1.0657417977	3.1222219934e-05	0.00039949173848	-0.067118794234	-0.11280009204	-0.00013513716783	0.0006616342608	-0.052284678471	-0.25330523613	29.093062351	33.726363758	141.25791102	86.084704296	0.60941510232	0.88540894158	41.521965372	1.8147755764	14.971800782	18.310541466	17.34677354	36.205792587	53.792949529	24.09646507	32.608449436	44.238829217	0.738963841788727	0.544690388432347
616092	-1.8248000519e-05	-0.00018987293165	-0.0074277459842	0.093889437401	8.0918869734	0.14217661146	0.00084490162409	-0.073645208532	1.1599207463	34.547836662	-0.68851094464	0.0096437208045	-0.95040664794	30.944763322	9.6689121634	-0.17037474365	-1.0174928821	45.496776573	13.78844196	35.620847823	36.106413939	1.0136315149	2.6185999871	0.38708910099	12.131260254	28.166707659	192.30358698	0.5207269357	0.96168310968	5.2681451691	3.3332896822	4.8363684666e-05	0.00021069266547	-0.063550911193	-0.16570284679	-0.00021216286472	0.00011795883457	-0.048351032696	-0.38730956998	22.676826461	29.368988331	120.14564929	69.398631738	0.57762084728	0.80985300087	39.002386485	1.6915962312	12.833775676	14.33999622	15.187880174	32.443808678	48.379243053	21.98186195	28.329095587	35.657532934	0.77594647815327	0.616471756211714
616093	7.8957228595e-06	0.00050745552509	-0.0099009509086	0.14148260129	16.29058409	0.29224208148	-0.0023861805244	0.10083828336	-1.6749624742	36.214694751	-0.73228328945	-0.0092999793254	0.96845958956	-33.908582464	26.43975464	-0.49726943491	-1.2391764897	51.096902266	15.304092977	35.814279241	41.360640715	1.1548645287	2.7025868686	0.42731818987	12.030530097	29.357611997	201.33041553	0.55861933102	0.94812777078	3.0436563619	1.1391501818	-1.6180521903e-05	-6.5506853309e-05	-0.027623635903	-0.11304626015	-6.4906191859e-05	-0.00041856410003	-0.062800447079	-0.23878387873	26.51678567	30.132412066	125.42203638	83.848229172	0.66852868596	0.82442950957	39.503176694	5.7030306559	14.589097107	12.934186828	18.464480683	32.235969158	47.038664256	23.470604385	32.98311879	40.629127287	0.711594453345508	0.57767926490781
616095	5.4615674798e-05	-0.00065242050906	-0.015432426124	0.19204061416	3.1379568405	0.054822502957	0.0013192851391	-0.12323573013	2.6995273083	39.309132507	-0.8187567243	0.016486865199	-1.7401718564	60.259297108	36.559075261	-0.74155789954	-0.87826644354	41.291752138	19.971003157	40.423308307	42.073707108	1.0408279003	2.1067397956	0.49404672683	13.727733214	31.189164162	280.98717194	0.53700078325	0.98352865454	6.1349646849	2.7273250269	-2.6789385572e-05	-0.00035677888032	-0.034224486642	-0.21156631598	-4.5446141575e-05	-0.0012155866049	-0.07356053757	-0.17652217682	28.9905978	31.766298171	150.77250601	79.105470071	0.52466774058	0.76000670286	37.235077417	6.7030460771	17.460093842	20.281899163	21.048253533	37.512178607	53.777258701	23.611677117	33.846572305	44.439546784	0.697609108072428	0.531321285335456
616096	-5.5518897858e-05	4.1812644778e-05	0.0045476043693	0.074533166672	14.019694061	0.24969312791	0.0011919114434	-0.088169316694	1.3197582224	36.062576895	-0.72821254548	-0.0285893398	3.1371621817	-114.6948684	7.735202922	-0.13583099525	-0.7901147103	38.312782147	16.013219921	37.777391293	39.861134262	1.0551584664	2.4892641491	0.42388368739	15.251707694	33.291270424	224.90394856	0.4936959602	0.98495046026	1.5352326746	0.30846210396	-7.8990602144e-05	-0.0005537991003	-0.013549367242	0.0022023162892	-0.00017396053662	-0.00047505384794	-0.028758618448	-0.2624093595	26.054360376	33.291270424	86.580556375	53.584838788	0.61890152976	0.78609795918	38.170815987	4.2392945971	14.296125888	14.536059683	17.768610648	34.572386696	50.989256622	25.105316768	33.201587806	40.107989614	0.756148076853816	0.625943035530178
616097	2.9415228749e-05	0.00048269462901	-0.012175499504	0.017517581679	2.1087856364	0.036821880708	0.0012291983919	-0.1034162595	2.0159100165	33.494436599	-0.66174593187	0.01054998713	-1.1251058827	39.334603752	26.955677863	-0.50855143541	-1.0543952068	46.51669346	17.289662961	40.670121622	38.575647498	0.94850091319	2.2311393568	0.4251195293	12.941918631	31.730090035	280.14831878	0.55123750624	0.98052129203	5.2617021722	3.682624313	-9.8080267563e-06	2.3411140458e-05	-0.051223611559	-0.23756751333	-0.00043248313852	-0.0032575089178	0.056857023949	0.15917083303	28.410586728	33.355550323	167.45888292	92.527163893	0.55253661244	1.0170743861	45.484992969	4.6473384075	16.759714149	18.673204591	17.778917333	36.570411202	53.474593111	28.984392577	36.234627642	39.975016354	0.799908663706091	0.725062682159472
616098	-9.7145462569e-07	-0.00017192330379	-0.017292474041	0.016198470546	11.300721665	0.19983281607	0.00092119644736	-0.062461591057	0.56709167662	34.457142805	-0.68618020389	-0.0015720858839	0.19984794687	-8.4329634268	14.040718379	-0.25008298493	-0.95183592333	43.58643938	18.009650412	39.478650204	43.350876102	1.0980840499	2.4070914821	0.4561870864	15.682560218	30.147055085	307.48848937	0.48700952779	0.97764513572	5.4593039581	3.7625709176	-1.8777037361e-06	-3.2370583534e-05	-0.046037223627	0.1488973656	-3.2771887904e-05	0.0014084707453	-0.074798680549	-0.2869890571	26.655983908	29.864279475	118.25180477	48.741802917	0.41218654559	0.71150414739	35.432008756	2.8758991742	11.974893768	15.643265186	16.019305582	32.576342458	52.68186733	26.893785179	32.351464039	38.184852891	0.831300405650245	0.704305061899001
616106	0.00019079542893	0.0045540671828	0.01563251295	0.011123040012	4.5420728866	0.079440608344	-0.00061690477432	-0.015595877594	0.15696231427	38.706040531	-0.80132418003	0.0067738702515	-0.55347286493	14.441233384	28.244372618	-0.53719281622	-0.99026985982	44.71989149	19.24433592	32.177907666	41.12264065	1.2779774582	2.1368698208	0.59806051157	15.39705564	24.973949752	331.68787488	0.58793785253	0.94825210359	3.3928398712	3.724833847	3.3663032205e-05	0.00025013643033	-0.060778796087	-0.25534700093	-0.00010110525174	-0.00075749675395	-0.039142140183	-0.17644001605	30.007667283	27.190552187	140.53614359	89.30767115	0.63547831093	1.1358812331	48.640157134	9.1362883828	15.084012276	17.986507408	23.491205513	32.08298398	47.638797058	27.092562809	30.281541091	40.898340201	0.894689036056101	0.662436731560504
617088	-1.414038344e-05	0.00020027421243	-0.0056481252078	0.21632210479	13.191114659	0.2343842787	0.00074561917432	-0.086489342681	1.870157941	43.861236479	-0.96101927016	0.052345123675	-5.4968509073	191.51519715	30.495515371	-0.58893959155	-1.432672107	55.085097141	17.289386185	37.641942202	41.326967948	1.0978968016	2.3903085688	0.45931174573	14.188489542	31.404320001	208.10547214	0.53147423467	0.97948500843	2.6476444568	2.766689856	-2.3491955412e-05	0.00062097523935	-0.03356109331	-0.41422872898	-0.00010863795864	-0.00092226177551	-0.053404715413	-0.22644208228	34.922728353	28.2855089	198.3962536	97.944761632	0.49368251594	0.97428745375	44.253838598	4.697763464	16.961510347	15.454435741	17.401841649	36.771383049	52.308716065	23.535935093	32.428812052	38.664983153	0.725772348837812	0.608714479452032
618099	-6.4071173771e-05	0.00055861277366	0.0023199471511	-0.070545080366	3.1665045858	-0.055322266298	0.00087739318602	-0.098571213577	2.1545929107	36.92878898	-0.75160725158	0.0066311375801	-0.63963522979	19.941103832	29.096859428	-0.55652106773	-0.88950770291	41.65333939	16.309228307	36.626597967	40.475706854	1.105090538	2.4817671378	0.445283734	11.340710127	28.604614805	247.5091115	0.58314039548	0.97302205145	4.0699245836	3.0443598033	-1.8356546178e-05	-0.00031041213354	-0.034026171532	-0.071185970906	-5.6386825436e-05	-0.00086491230764	-0.061294252619	-0.10474532085	21.715369106	26.793199252	84.150219607	52.784238395	0.62726203974	0.30638947299	17.034513041	3.7756638836	12.464505926	14.177040213	15.365792241	30.151926381	45.868732235	22.517021576	32.392671774	39.360155405	0.69512702543028	0.572076541474722
619100	-0.00015782096291	-3.429659466e-05	0.0010915052694	0.047161212168	5.0873831335	0.089025666893	-0.00032865020766	-0.016025367451	0.2810207653	36.28240675	-0.73410038577	-0.044685364403	4.25413617	-135.53034148	32.411372228	-0.63489775275	-4.7792716527	78.182102817	19.530122386	33.768819953	38.759889603	1.1478011271	1.9846209275	0.57834778986	15.829726484	30.268456683	335.53187276	0.6513409849	0.94177944076	4.1971826865	8.1353852682	-3.1595804196e-05	-0.00026043369194	-0.038119270045	-0.13943599251	-0.00018002583362	-0.0016452963091	-0.010946903983	0.0022789789704	27.78806169	24.614023709	46.200503727	10.285271862	0.22262250478	1.3436041391	53.340912683	5.3872344293	14.073744798	15.977557766	17.987328149	32.360481014	46.713139799	25.434790687	34.256994164	38.678296038	0.742470006715561	0.657598531797038
622102	-2.5575688335e-05	-0.00029666382464	-0.0025201578492	0.41510448789	19.506618684	0.35424858161	-0.00026336347023	-0.044144772737	1.5566627047	45.494779169	-1.0174219318	0.010601518375	-0.92531037325	25.481165224	41.655754113	-0.88958319665	-1.3323888917	53.110613014	17.939613423	35.381799907	44.206417088	1.2494112002	2.4641789121	0.50702941823	14.648877841	31.233006489	220.84339163	0.59726101268	0.95874130101	4.25598481	3.1085575278	-3.3719157161e-06	0.00011866225031	-0.031623746972	-0.24387910588	-4.6321242155e-05	-0.00058424293957	-0.058513165365	-0.2660427312	28.655034791	30.195808135	91.732347623	50.226305392	0.54753101488	0.91123452335	42.340862671	8.9426040251	18.552846447	15.036145402	21.451665034	36.65590463	47.606992074	24.046828756	34.226475347	44.708242917	0.702579757693564	0.537861190399329
622103	-0.0003807107375	-0.0065216938667	-0.02667738923	-0.06851485748	3.7897149903	-0.066239629664	0.00040535797969	-0.032881495872	0.18784478926	27.53664366	-0.52138018627	0.0058791168787	-0.58255063103	18.807140817	18.75431316	-0.33953821418	-0.76329571876	37.354339035	16.281926857	38.088577404	50.136299011	1.3163079965	3.0792607933	0.42747532113	13.785007795	30.572506586	342.97557268	0.56330067948	0.97807693464	2.4164599887	0.96129324321	-4.1838355355e-05	-0.00050957412577	-0.0048255287775	-0.013749475592	-2.4640796937e-05	-0.00017028748896	-0.047242705853	-0.34195320786	29.84446435	35.583220464	185.37607122	133.52500353	0.72029255258	1.4577979008	55.551196724	4.9605347594	11.934887676	16.369233811	19.393745158	34.731522747	50.543935041	30.223716164	41.40462671	55.085770342	0.729959875636323	0.548666488212038
622104	-1.8286916482e-05	0.00033293128832	-0.0090501150713	0.21447180427	16.317250464	0.29274731533	0.00035060579623	-0.052772447892	1.0782366472	34.937271175	-0.6985771807	-0.0025351948657	0.28693015642	-11.092923367	17.947524649	-0.3239074388	-0.79080223097	38.337026015	16.555620918	40.43310381	39.545144163	0.97803879583	2.3886234385	0.40945708733	13.291789903	31.315398302	253.73426606	0.5208333136	0.9693257662	3.9859239191	2.4353895353	5.1842731482e-06	0.00027414210979	-0.049661440589	-0.19144850451	-0.00018553183354	-0.00011424722273	-0.041614058502	-0.45431926804	28.019914439	32.054671722	179.83456438	103.10958921	0.5733580169	0.70498127215	35.183119842	2.6648821191	15.50611003	16.187878435	17.645409412	36.62225989	52.474586052	24.336403335	32.950037152	39.449962236	0.738585004403336	0.616892943760333
622105	-3.4727919705e-05	-4.2450722945e-05	-0.010205258724	0.19131406229	12.730084881	0.22591154584	0.0014032104214	-0.1053387964	1.5534539592	37.834638836	-0.77664827913	0.0034181152532	-0.32754553591	9.7513424494	32.10434087	-0.62740439775	-1.2599089844	51.560683113	17.73581857	33.276827267	39.86667646	1.1980311747	2.2478058344	0.5329780519	12.763297436	25.913638508	253.11905794	0.56831839436	0.98187632901	4.8293456231	4.9018628403	1.866407379e-05	0.00056303335284	-0.054376991678	-0.46295887157	-7.8011252776e-05	0.00042222929998	-0.062857224007	-0.66067043077	26.493924168	28.280377752	113.51278473	66.346075009	0.58448107998	1.2716600257	51.819420616	1.6214818248	12.573387888	15.163582842	13.368769137	30.690971454	45.762745692	25.541978861	28.9405375	36.15683448	0.882567535623691	0.706421876481705
623107	-4.6194968639e-05	-0.00082414497652	-0.00028780011095	0.2288510153	11.319937297	0.20018160813	0.0022434810257	-0.1418501171	2.0971844178	36.49542389	-0.73983748292	0.0046818646969	-0.41436922193	11.69277661	23.903758576	-0.44321748735	-1.0855026315	47.347730356	15.857420179	35.227481725	40.511337101	1.149992424	2.5547243273	0.45014345059	12.412092939	27.134032252	219.35377922	0.5193806773	0.98602216133	3.3880866144	2.1305200326	-6.7043016084e-05	-0.00021769421577	-0.015006085812	-0.04558496894	-0.00017122989308	0.00026584401477	-0.01348433069	-0.35402623656	25.81320695	28.439427329	133.38182245	92.263351911	0.69172358132	0.60690936115	31.253955645	2.7008997742	12.550140595	14.443398703	16.169484072	30.826001335	47.315420935	25.744112966	34.577872122	39.771093292	0.744525657193938	0.64730714785702
625114	-9.3129438612e-06	0.00019895656118	-0.0023809171862	0.0010561814783	2.6863082851	0.046919308618	0.00097936243955	-0.086470097861	1.4165388298	37.540537738	-0.7684516952	0.024591137188	-2.4496913703	81.002831411	7.3808219421	-0.12953697214	-0.79198419525	38.37866743	17.204518812	36.948995211	46.964988816	1.2710762105	2.7298054266	0.46562886796	15.972990815	30.575505742	286.67460772	0.55611264236	0.95671045143	3.6141923394	2.278834713	-3.4646779507e-07	-5.0519652922e-05	-0.036836858966	-0.30564316674	-4.0628435572e-05	-0.00084898082995	-0.058112756713	-0.34878119353	28.627682934	35.21077081	144.10545893	92.836651109	0.6442271639	1.5061619615	56.418256393	7.627718921	15.010096342	16.914478804	19.952296847	33.429906587	51.196319298	28.775274975	39.220019448	45.540341805	0.733688442280142	0.631863394838215
625115	-1.1728641905e-05	0.00045667662745	-0.0046268378935	0.025837238408	1.3722252541	0.023954428988	0.0015642172963	-0.15840724516	4.1573749302	40.633191425	-0.85810902901	0.0033598807996	-0.33159202098	10.2018938	24.280708261	-0.45111202712	-2.8321008877	70.552140294	17.279583404	39.376173512	42.367529374	1.0759686784	2.4518837279	0.43883348389	15.444589338	36.23539848	229.30701291	0.5857404813	0.97284033301	4.1689274038	6.2128799546	-1.3150999092e-05	-0.00054342966387	-0.029634301381	-0.11292155158	-7.1165070108e-05	-0.0020676102813	-0.063905366718	-0.013269053874	23.352371198	30.21557967	29.64751615	-0.21443362973	-0.0072327687975	0.97979372068	44.415244974	3.1860837399	12.266347877	11.958326515	15.929272764	30.80550417	45.97897671	24.706613141	32.136738196	41.334433452	0.768796540280967	0.597724731601578
625117	-0.00028049812225	0.00022267172661	-0.0071771816004	0.25136277838	12.118875804	0.21472603462	-8.3502305426e-05	-0.016785194012	0.37257163028	30.996332549	-0.60077350386	-0.030253545382	3.661545897	-147.71341765	2.7540709697	-0.048104660486	-2.0890321059	64.42000059	19.162895117	42.041642517	42.860337664	1.0194734339	2.2366316469	0.45580747967	18.955771504	40.057152819	461.53683992	0.66987411795	0.90382625257	10.72636255	12.587256851	4.1388109219e-05	0.00062445093339	-0.045336263143	-0.3827522373	2.8341495604e-05	-0.0013997124957	-0.12089077326	-0.16577898734	21.813734292	28.150214631	2.9964359651	0	0	1.3323374619	53.109551207	6.1985971443	14.174527897	14.555518513	20.604209348	34.48788349	49.314833999	22.177209479	27.994982789	37.029502913	0.792185144250706	0.598906486298368
625119	-1.898526139e-05	0.00014345798574	-0.0037909726058	0.083128379029	8.1046874844	0.14240454584	0.00036629157413	-0.055503298836	0.88646185129	36.815640586	-0.7485214179	-0.002700370382	0.28697984265	-10.432858143	23.047754573	-0.4254588136	-1.1756763615	49.616368588	16.674376254	35.306949809	44.621878808	1.2638270666	2.6760748425	0.47226895397	13.241957993	27.44650078	248.54026523	0.54446595354	0.97159997903	3.5912706791	3.6832607105	-1.1129052375e-05	-0.00029165959435	-0.03148669698	-0.024268803047	-3.1264076177e-05	-0.00033920117039	-0.06123553243	-0.24130252151	26.878870557	28.902139489	129.8024082	76.039025365	0.58580596787	1.0306177079	45.863841831	3.5387952629	15.798121331	14.810049879	16.563171392	33.693794663	48.553826276	24.108857301	35.372607693	43.410181212	0.681568560345948	0.555373339338549
629120	-1.6685306998e-05	0.00044113956318	0.0030005674263	0.11657078048	14.483256851	0.25830584005	0.00072545334686	-0.056731842044	0.54303649867	35.084657955	-0.7024118142	0.00087647255022	-0.046658147945	0.10959383771	16.590463273	-0.2979317169	-0.7476441619	36.783412983	15.567025188	34.545140349	40.3117725	1.1669303437	2.5895617186	0.45062851188	12.407168331	25.468169901	212.54678554	0.48402667462	0.97606335376	1.6384000359	0.8534335002	-9.8351080942e-07	-2.9537898066e-05	-0.051497061428	-0.15637188125	-0.00017795436998	-0.00080056384397	-0.026537479928	-0.25529966316	29.605932453	33.444901507	226.45007396	179.62222659	0.79320895528	1.5488651647	57.152338473	2.2310973603	15.244777705	16.989211248	16.304584203	35.490248178	51.307263248	24.133540762	33.877019309	39.985087998	0.712386781784799	0.603563527563254
652116	0.00024800187676	0.0060723779713	0.020349635751	0.028355335548	11.363953796	0.20098074916	0.00060118253337	-0.0552675001	0.63617508705	34.281755807	-0.68168725729	0.027345927975	-2.5762644431	80.278152554	22.071054063	-0.40546951198	-0.6163900041	31.649265324	17.261160596	35.341915339	44.137521701	1.2488718078	2.5570425265	0.48840478595	14.425077951	28.301480564	330.01588128	0.58911707738	0.96749317194	1.0526829167	0.042061965724	1.1579367938e-05	0.00030209275783	-0.053087311258	-0.45440267506	6.9452787958e-06	-0.00033598517027	-0.096979855957	-0.45272094102	31.741996827	32.1150494	226.21466381	169.76288258	0.75045038958	0.80594675752	38.866965019	5.5268723779	16.88331409	21.455605879	19.792437693	37.343366823	53.572181188	24.703077815	35.652865426	44.913644614	0.692877767883004	0.550012763989761
706125	5.5759457456e-06	-0.00074867147768	0.0063082597481	0.13838173623	5.7525429742	0.10073953868	0.0018575588034	-0.15786597941	3.5656271511	35.868885461	-0.72305199116	-0.040370161173	4.6125895203	-175.55180933	0.72116943858	0.012587445906	-1.7290972235	59.957638855	14.260808742	39.068392371	41.959516003	1.0740016022	2.9422956835	0.3650216422	13.705704994	35.748766651	178.74356352	0.52128392702	0.98218180345	3.4823589325	5.0841385085	-9.7901805577e-06	3.9627325391e-06	-0.026063158256	0.0087580368594	-0.00014380148103	0.00018762344599	-0.025108527008	-0.15772460142	23.711947245	32.152505455	55.896004915	10.544692634	0.18864841324	1.4908309117	56.14759976	4.3664954079	11.37459086	11.580682418	18.503562982	33.628209631	48.63057405	25.455584019	34.485245679	40.499080492	0.738158697083064	0.6285472092145
806135	3.2360413867e-07	-0.0001508883233	-0.0064539320839	0.24525489352	14.0466203	0.25019243796	0.0033942554749	-0.24391359045	4.569844462	46.510331338	-1.0541607457	-0.0070558308786	0.7907362391	-29.72048576	16.408377545	-0.2944748934	-1.0315952949	45.890990015	20.314141009	37.661971236	41.411849882	1.0995667121	2.0385725325	0.53938071594	18.671821013	32.801763917	280.20910189	0.51529343411	0.97598256846	5.5310313042	4.5832759921	5.4598914907e-06	0.00015471130402	-0.042166532045	-0.28519465078	-4.6296082819e-05	-0.0005103863947	-0.054506153368	-0.21925720964	28.276754997	29.476358908	66.701241924	14.403298997	0.21593749354	1.0149100146	45.423971944	4.7467128298	18.320723115	15.874088892	17.703597845	37.684429113	51.19467987	26.197356116	34.116123514	42.258091688	0.767887831841433	0.619937036187539
1503101	-0.00014900516803	0.00091523166621	0.0047944688253	-0.0087048216068	0.66734871278	0.011647959033	0.0013760238101	-0.11578568689	2.1487751224	40.066529431	-0.84108027684	-0.021093379206	2.2958829066	-83.555626575	17.148502259	-0.30856705252	-1.9675189622	63.05784949	19.114884879	37.776598997	44.024374753	1.16538746	2.3031462147	0.50599803546	17.718754105	33.773812772	317.89040225	0.56987551397	0.97105444859	3.2380161285	4.4248735133	-1.6113086379e-05	0.00022089736555	-0.033407094688	-0.085847740338	1.3395254483e-06	2.2956954363e-05	-0.080488417128	-0.054670075243	28.977494484	29.879988768	65.536216696	19.988293902	0.3049961519	0.99513628373	44.8603254	3.8957060107	12.814539424	15.996987391	17.273713697	34.001023983	48.613610718	22.087988196	31.000580723	41.220060835	0.712502400950588	0.535855303183955
